id,weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_total_time_fought(seconds),B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
243.0,1,88.9375,68.8125,28.4375,131.625,80.3125,145.4375,98.75,60.3125,49.8125,18.375,14.625,58.125,44.1875,9.6875,900.0,0.0,165.1,115.0,152.125,0.0,154.94,152.4,115.0,0,0
244.0,9,42.609375,61.546875,31.8125,79.8515625,66.90625,75.4453125,44.7109375,32.5546875,49.671875,7.5625,7.03125,14.515625,20.203125,6.296875,777.8828125,4.0,185.42,205.0,37.25,4.0,193.04,208.28,265.0,1,0
245.0,2,131.0,130.0,35.75,187.25,113.25,141.75,46.0,98.75,114.75,14.0,9.0,97.0,118.0,29.25,900.0,0.0,162.56,135.0,84.5,0.0,165.1,170.18,125.0,1,0
246.0,3,129.5,135.5,52.75,134.75,44.5,139.75,57.0,116.25,103.25,17.0,10.5,122.75,117.25,42.25,725.0,1.0,170.18,135.0,70.75,1.0,167.64,172.72,135.0,1,0
247.0,8,76.0,100.0,30.5,96.5,63.5,109.0,38.0,53.5,82.5,12.5,6.0,69.5,95.5,26.5,497.0,1.0,182.88,205.0,27.5,0.0,180.34,177.8,205.0,1,0
248.0,5,65.0,61.75,21.3125,83.53125,40.84179688,72.13476563,30.41796875,43.0,50.375,11.71875,4.862358093,53.5,47.51205778,15.75390625,523.8125,0.0,175.26,155.0,87.5625,1.0,177.8,182.88,155.0,1,0
249.0,5,31.25,22.0,6.5,43.625,27.625,34.0,18.0,24.875,16.5,2.0,1.375,27.875,18.25,4.75,322.75,2.0,177.8,155.0,181.859375,0.0,175.26,177.8,170.0,1,0
250.0,5,38.80322266,35.90429688,18.52392578,40.10888672,15.5,38.87451172,21.16455078,29.37988281,23.49462891,6.66015625,5.297851563,34.25,30.26904297,14.58886719,295.9379883,3.0,172.72,155.0,119.875,1.0,180.34,177.8,155.0,1,0
251.0,3,125.0,79.5,25.0,136.0,61.0,92.5,36.0,94.5,59.5,12.0,3.5,114.0,75.5,22.0,710.0,0.0,172.72,145.0,83.0,0.0,180.34,170.18,135.0,1,0
252.0,2,88.96875,93.09375,25.5859375,126.0390625,67.2578125,101.8046875,33.71875,65.6171875,79.8359375,8.03125,5.0625,66.0,88.03125,22.9453125,710.5625,1.0,162.56,135.0,91.4691925,2.0,160.02,167.64,125.0,1,0
253.0,7,96.0,51.0390625,29.0,97.32063651,61.5,74.0,34.5,53.0625,42.25,20.0,11.0,29.75,29.5,10.0,776.875,0.0,182.88,170.0,89.0,0.0,182.88,187.96,185.0,1,0
254.0,7,123.5,84.0,37.5,184.0,98.5,112.5,62.0,105.5,61.5,12.5,11.5,99.0,66.5,21.5,900.0,0.0,185.42,185.0,106.5,1.0,193.04,193.04,205.0,1,0
255.0,6,82.0,72.0,28.46875,90.5,49.6875,102.4375,72.0,65.703125,62.40625,6.313084126,7.0,79.0,56.41015625,19.81054688,404.875,0.0,180.34,170.0,108.3527832,1.0,177.8,182.88,170.0,1,0
256.0,6,49.1875,50.125,28.0,52.0,29.90625,61.0,31.10668182,44.25,33.25,11.5,6.94921875,36.1484375,29.5,9.461181641,718.375,0.0,177.8,170.0,95.65625,3.0,182.88,180.34,170.0,1,0
257.0,5,102.5791016,94.47070313,48.86425781,113.5200195,59.61181641,101.1635742,55.29394531,69.52050781,61.26757813,16.04101563,12.33154297,87.43261719,82.26904297,41.04052734,792.1606445,4.0,180.34,155.0,143.352354,7.0,180.34,190.5,145.0,1,0
258.0,3,83.6484375,71.7734375,19.4375,123.234375,74.5859375,118.9921875,61.4453125,75.0,57.8046875,8.7421875,5.265625,51.765625,66.3046875,15.8359375,695.046875,2.0,167.64,135.0,115.375,2.0,167.64,172.72,145.0,0,0
259.0,5,97.5,71.0,29.625,113.5200195,70.0,107.0,73.75,87.0,56.3515625,12.0,8.5,77.328125,57.20410156,22.0,900.0,0.0,182.88,155.0,184.5,0.0,170.18,180.34,155.0,1,0
260.0,3,195.1523438,146.7148438,54.0546875,226.421875,92.34375,164.6601563,71.23828125,178.8789063,128.4882813,15.52734375,11.9140625,167.7109375,138.6835938,47.90625,897.421875,1.0,170.18,135.0,227.0,0.0,172.72,172.72,135.0,1,0
261.0,5,67.5,48.75,28.4375,71.5,34.15625,70.953125,34.5,48.71875,33.25,7.28125,4.75,14.515625,44.0,19.25,285.0917969,0.0,172.72,155.0,32.0,0.0,177.8,182.88,155.0,1,0
262.0,1,88.9375,68.8125,28.4375,131.625,80.3125,145.4375,98.75,60.3125,49.8125,18.375,14.625,58.125,44.1875,9.6875,900.0,0.0,165.1,115.0,152.125,0.0,154.94,152.4,115.0,0,0
263.0,6,54.3125,53.875,20.125,63.6875,32.25,109.875,70.375,37.125,37.75,8.0,3.625,42.6875,47.25,14.5625,731.75,0.0,180.34,170.0,146.7324219,2.0,170.18,182.88,170.0,1,0
264.0,4,72.5,48.0,23.0,118.5,74.0,117.0,89.0,61.0,27.5,16.5,9.5,40.0,31.5,12.0,900.0,0.0,180.34,145.0,202.5,0.0,170.18,177.8,145.0,1,0
265.0,3,12.0,36.0,25.0,104.0,84.0,109.0,89.0,11.0,23.0,9.0,6.0,2.0,17.0,8.0,900.0,0.0,170.18,135.0,134.0,0.0,165.1,162.56,125.0,1,0
266.0,7,59.0,27.5,13.0,141.0,116.0,58.75,47.5,49.0,16.0,2.75,2.5,14.3125,20.203125,12.19799805,651.0,0.0,190.5,170.0,129.2928772,0.0,185.42,187.96,185.0,1,0
267.0,7,85.0,41.5,22.0,100.0,63.5,48.0,28.0,72.5,27.5,10.0,8.0,35.0,29.5,14.0,537.0,1.0,185.42,185.0,47.27579927,6.0,185.42,187.96,185.0,1,0
268.0,7,26.5,22.75,8.75,28.0,16.5,26.0,11.75,22.25,20.5,1.5,1.0,10.75,15.0,3.0,270.5,1.0,187.96,185.0,162.5162354,2.0,185.42,187.96,185.0,1,0
269.0,5,67.5,48.75,28.4375,71.5,34.15625,70.953125,34.5,48.71875,33.25,7.28125,4.75,14.515625,44.0,19.25,285.0917969,0.0,172.72,155.0,32.0,0.0,177.8,182.88,155.0,1,0
270.0,3,112.828125,117.2851563,52.92578125,122.4492188,58.21875,131.5820313,66.22265625,77.0625,78.27734375,25.203125,14.89453125,100.1601563,103.7851563,42.03515625,694.8710938,2.0,172.72,135.0,53.25,0.0,167.64,172.72,135.0,1,0
271.0,6,133.0,61.0,34.0,190.0,96.0,62.0,35.0,99.0,43.0,10.0,6.0,99.0,55.0,31.0,900.0,0.0,180.34,170.0,53.4375,1.0,182.88,193.04,170.0,1,0
272.0,8,44.4375,41.5,21.3125,55.125,31.25,46.0,25.4375,36.125,31.125,8.5625,7.0625,34.4375,34.5,15.8125,193.3125,2.0,185.42,205.0,5.5,1.0,180.34,182.88,205.0,1,0
273.0,5,66.96875,60.03125,22.40625,83.53125,45.4375,91.25,48.90625,41.65625,41.40625,10.0,6.0625,59.3125,40.46875,11.6875,805.3125,0.0,175.26,155.0,34.25,2.0,180.34,180.34,155.0,1,0
274.0,9,92.75,74.625,38.0,125.0,66.625,114.625,72.25,81.5,61.25,11.25,8.375,61.625,60.75,26.375,824.625,1.0,190.5,265.0,56.625,2.0,182.88,187.96,247.0,1,0
275.0,0,17.0,9.0,4.0,17.0,7.0,11.0,6.0,10.0,8.0,1.0,1.0,12.0,8.0,3.0,163.0,1.0,175.26,145.0,76.48644829,1.0,177.8,177.8,155.0,1,0
276.0,5,51.0,42.0,13.0,115.5,92.0,45.0,16.0,45.5,35.5,5.5,4.5,24.5,25.5,4.0,474.5,0.0,172.72,155.0,77.28125,1.0,170.18,177.8,155.0,1,0
277.0,7,15.25,48.75,26.0,34.75,25.25,85.25,58.25,10.25,42.25,4.75,4.5,8.75,11.5,6.5,768.5,0.0,182.88,185.0,89.0,0.0,182.88,187.96,185.0,1,0
278.0,7,23.0,64.0,25.0,35.72317505,24.625,72.13476563,41.0,25.5,55.0,1.0,1.625,13.0,60.75,16.8125,657.0625,0.0,185.42,205.0,143.352354,0.0,198.12,200.66,185.0,1,0
279.0,5,97.5,53.5,14.5,121.0,58.0,60.5,20.5,80.5,42.5,7.5,3.5,60.0,48.5,12.0,845.0,0.0,170.18,155.0,223.34375,1.0,172.72,172.72,155.0,1,0
280.0,6,96.0390625,117.2851563,48.68945313,107.9499512,48.6484375,108.0,72.25,84.0,83.0,10.38745165,7.0,43.0,96.0,34.10058594,813.0,0.0,182.88,170.0,216.625,1.0,182.88,182.88,155.0,1,0
281.0,7,75.72982788,68.7850647,26.27600098,105.0072632,59.86877441,85.0324707,41.06384277,62.61334229,40.44512939,14.97659302,6.530853271,62.58200073,60.10235596,20.13308716,631.9464722,1.0,187.96,185.0,180.682312,2.0,185.42,198.12,185.0,1,0
282.0,9,45.9296875,32.3125,9.75,75.0546875,44.453125,48.375,24.25,30.3515625,24.578125,4.71875,2.203125,32.40625,28.53125,7.2578125,592.3203125,3.0,185.42,253.0,129.666091,5.0,210.82,213.36,265.0,1,0
283.0,5,54.71875,66.25,28.15625,61.90625,29.96875,71.25,32.84375,40.15625,48.71875,8.8125,5.0,50.53125,59.40625,23.21875,450.84375,1.0,180.34,155.0,116.1875,1.0,175.26,175.26,155.0,1,0
284.0,7,70.73925781,66.22753906,27.89648438,74.81542969,38.92089844,72.13476563,33.50097656,48.48632813,52.21972656,10.09375,6.94921875,59.78222656,55.87207031,19.81054688,519.4902344,2.0,175.26,185.0,101.1463223,2.0,185.42,198.12,185.0,1,0
285.0,4,94.0,88.5,36.5,142.0,76.0,108.5,56.5,84.0,70.0,13.5,9.5,83.0,63.0,16.5,499.5,0.0,180.34,145.0,73.0,0.0,175.26,177.8,145.0,1,0
286.0,3,25.23828125,116.0,49.0,63.0,31.4375,132.0,81.0,25.5,87.171875,2.0,1.5,72.0,102.0,43.453125,620.5703125,0.0,167.64,125.0,113.75,0.0,170.18,167.64,135.0,0,0
287.0,5,41.64123821,54.79431152,16.78185177,43.70202446,21.62378216,57.35763073,19.28424263,24.78349781,44.49546432,7.987958908,3.162266731,37.01271534,46.50880146,11.34186459,392.3579636,0.0,177.8,155.0,59.42005156,3.0,172.72,180.34,155.0,1,0
288.0,7,60.75,51.0,27.125,90.25,66.875,68.75,43.375,34.375,38.75,10.375,9.25,38.375,38.875,15.875,686.25,0.0,190.5,185.0,63.625,1.0,185.42,185.42,185.0,1,0
289.0,7,60.0625,72.609375,38.1015625,65.5,25.5,100.0,57.0,35.0,64.0,7.0,6.75,14.515625,58.3828125,22.0,379.875,0.0,182.88,170.0,197.331543,0.0,185.42,198.12,185.0,1,0
290.0,7,32.25,22.875,5.875,33.0,15.25,24.5,7.375,29.125,19.75,1.25,1.0,21.375,18.5,3.0,208.75,2.0,187.96,185.0,129.2928772,6.0,185.42,195.58,185.0,1,0
291.0,5,75.0,114.5,49.5,76.0,34.0,155.5,90.0,51.5,98.0,9.0,8.5,72.5,84.5,28.5,900.0,0.0,190.5,155.0,84.69366455,1.0,175.26,177.8,155.0,1,0
292.0,6,31.25,28.125,15.0,49.375,30.625,40.125,25.5,24.5,19.5,7.0,5.0,14.625,16.75,5.75,345.625,1.0,177.8,170.0,45.5,1.0,180.34,193.04,170.0,1,0
293.0,7,66.5,58.125,21.875,78.5625,41.1875,113.5625,73.4375,60.125,44.0,10.3125,6.8125,36.875,36.625,8.375,597.0625,1.0,182.88,185.0,9.25,2.0,185.42,195.58,170.0,1,0
294.0,8,89.01757813,64.18945313,26.84765625,157.0058594,118.3808594,83.96289063,44.35742188,51.7421875,56.234375,6.447265625,4.8828125,46.08398438,38.76171875,9.556640625,815.2128906,0.0,182.88,205.0,197.331543,5.0,193.04,193.04,205.0,1,0
295.0,8,14.0,17.5,10.0,14.0,3.0,25.5,17.0,13.5,10.5,2.5,2.0,8.5,9.5,3.5,168.0,1.0,195.58,205.0,18.0,1.0,198.12,205.74,205.0,1,0
296.0,8,96.0390625,70.82421875,33.36328125,101.078125,43.94921875,75.56640625,38.09765625,79.70703125,56.3515625,8.3828125,7.0,69.53125,56.54296875,24.0859375,609.875,2.0,187.96,185.0,116.0625,3.0,185.42,185.42,205.0,1,0
297.0,3,120.4179688,160.0078125,55.43164063,163.0410156,77.57128906,192.6142578,85.70605469,93.91503906,115.2363281,27.92675781,14.32910156,108.6103516,144.1992188,43.34277344,953.4667969,0.0,170.18,135.0,84.42578125,2.0,172.72,175.26,135.0,0,0
298.0,6,135.9375,89.59375,34.3125,141.78125,60.8125,94.140625,38.65625,107.96875,61.296875,16.0625,7.203125,116.296875,82.6875,30.578125,451.125,1.0,177.8,170.0,200.046875,1.0,182.88,187.96,170.0,1,0
299.0,7,30.75,27.25,15.5,41.75,22.0,37.5,24.0,18.5,20.0,5.5,4.5,22.0,15.0,6.75,359.0,0.0,182.88,185.0,166.5007248,0.0,187.96,182.88,185.0,1,0
300.0,6,92.75,53.875,28.4375,112.625,71.375,70.5,36.0,60.03125,52.75976563,6.447265625,2.680831909,55.28125,55.0,23.10449219,900.0,0.0,190.5,155.0,166.5007248,1.0,185.42,182.88,170.0,1,0
301.0,9,19.265625,22.046875,10.9375,24.171875,16.0859375,28.5390625,17.1796875,12.3828125,19.4453125,0.3984375,0.3125,10.3984375,9.5,2.765625,196.7109375,4.0,187.96,242.0,11.5,2.0,187.96,203.2,265.0,1,0
302.0,7,92.22851563,104.3144531,30.41210938,105.3125,51.796875,122.6171875,47.59960938,88.16210938,77.57226563,5.904296875,1.888671875,79.4296875,93.94335938,22.19335938,656.6367188,3.0,187.96,170.0,52.125,2.0,182.88,180.34,185.0,1,0
303.0,4,195.5,161.875,47.625,198.0,102.125,164.1875,49.9375,145.4375,144.25,11.25,7.5625,193.75,160.0,46.8125,845.375,0.0,180.34,155.0,144.0284424,4.0,172.72,177.8,145.0,1,0
304.0,6,67.25,53.0,21.0,71.5,23.75,54.5,22.5,62.0,37.75,6.75,4.0,55.75,49.5,19.25,394.75,0.0,177.8,170.0,122.5,0.0,185.42,180.34,170.0,1,0
305.0,5,100.71875,74.78515625,21.80664063,117.3515625,66.0078125,76.53710938,23.40234375,65.75976563,61.55273438,9.6875,6.4765625,83.96484375,63.11132813,18.15820313,636.4023438,2.0,180.34,155.0,145.2026367,5.0,180.34,190.5,145.0,1,0
306.0,5,42.0,61.0,36.0,79.0,52.0,114.0,84.0,26.0,58.0,3.0,1.0,24.0,17.0,6.0,627.0,0.0,180.34,155.0,54.0,1.0,180.34,180.34,155.0,1,0
307.0,8,60.75,85.0,48.0,82.71875,43.0,175.0,110.5,46.3125,61.7890625,6.75,5.0,73.4375,75.75,17.0,549.375,0.0,185.42,205.0,37.5625,0.0,185.42,190.5,205.0,1,0
308.0,4,114.1672926,69.16803929,30.6903898,116.5410365,44.6963369,72.17805921,33.59736869,92.80228951,52.71546455,6.313084126,4.036636695,104.2784913,62.68900757,26.69427283,535.7802345,7.0,175.26,145.0,306.9404297,2.0,170.18,177.8,135.0,1,0
309.0,8,45.0,36.0,14.0,48.75,26.25,43.25,20.5,35.75,31.25,1.0,0.5,29.75,28.5,9.75,230.75,2.0,182.88,185.0,4.0,1.0,180.34,180.34,205.0,1,0
310.0,1,159.0,91.0,41.0,199.0,140.0,113.0,60.0,113.0,52.0,21.0,11.0,63.0,70.0,26.0,900.0,0.0,160.02,115.0,146.0,0.0,154.94,152.4,115.0,0,0
311.0,6,26.5,52.0,30.0,36.0,16.0,120.0,97.0,25.5,36.0,11.5,9.5,24.5,26.0,10.5,545.5,0.0,185.42,170.0,132.25,1.0,187.96,187.96,170.0,1,0
312.0,5,179.5,156.25,58.25,184.5,72.25,165.75,65.75,157.0,117.25,16.25,10.0,173.25,150.5,55.5,900.0,0.0,180.34,155.0,67.0,0.0,182.88,190.5,155.0,1,0
313.0,5,97.42590332,117.8376465,48.68945313,162.0180664,110.5153809,157.8677979,74.22375488,48.00671387,76.7845459,19.25073242,13.99401855,66.7310791,96.88928223,32.76086426,851.7156982,2.0,170.18,155.0,122.625,0.0,172.72,175.26,155.0,1,0
314.0,2,80.0,72.0,36.0,81.0,31.0,72.0,36.0,45.0,58.0,12.0,7.0,79.0,47.0,18.0,334.0,0.0,177.8,145.0,83.0,0.0,167.64,175.26,135.0,1,0
315.0,4,119.538765,83.09047699,23.50822449,219.5693054,127.0252762,94.95055389,33.07840729,93.60224915,66.1919632,7.857063293,2.680831909,106.46492,73.14394379,19.18238831,867.0921097,3.0,167.64,145.0,33.375,3.0,175.26,187.96,155.0,1,0
316.0,5,246.1390381,223.7438965,101.8609619,248.5882568,84.74230957,226.7331543,104.7199707,157.2307129,197.0665283,16.18334961,8.783813477,242.2313232,218.9093018,98.23303223,881.213623,3.0,177.8,155.0,57.0512085,5.0,175.26,182.88,155.0,1,0
317.0,6,38.0,64.0,28.0,88.0,70.0,87.0,45.0,28.0,40.0,20.0,12.0,17.0,29.0,11.0,900.0,0.0,175.26,155.0,59.96875,2.0,185.42,190.5,170.0,1,0
318.0,5,76.0,108.0,46.0,89.0,43.0,122.0,64.0,51.5,102.46875,15.0,9.0,69.5,65.0,62.22851563,780.625,0.0,172.72,155.0,53.5,0.0,175.26,177.8,155.0,1,0
319.0,3,77.90625,56.65625,25.1796875,86.75,62.47529984,51.3203125,26.640625,59.2421875,48.125,10.0,8.0,80.09375,34.3203125,15.06933594,631.9464722,0.0,167.64,135.0,161.0,0.0,165.1,165.1,135.0,0,0
320.0,3,67.5,89.0,32.28125,78.5,43.5,91.0,64.5,45.76367188,70.0,9.6875,6.94921875,55.75,57.75,22.875,884.0625,0.0,167.64,125.0,92.25,0.0,175.26,187.96,135.0,1,0
321.0,4,100.5,79.5,29.3125,122.4492188,46.04345703,85.70532227,36.0,82.0,63.5,6.313084126,3.0,93.5,49.0,18.4375,900.0,0.0,182.88,145.0,97.91763306,4.0,172.72,180.34,145.0,1,0
322.0,8,138.3374023,258.6149902,100.197998,162.1503906,96.65112305,323.3344727,156.9030762,105.6745605,221.1955566,24.9128418,20.74804688,118.052002,235.8762207,82.35498047,1095.072266,4.0,185.42,185.0,64.07519531,2.0,187.96,198.12,205.0,1,0
323.0,4,40.0,47.0,17.0,77.0,46.0,86.0,53.0,33.0,35.0,10.0,8.0,27.0,39.0,10.0,900.0,0.0,172.72,145.0,58.5,0.0,175.26,175.26,145.0,1,0
324.0,6,29.0,16.5,8.5,57.5,43.5,43.0,31.5,24.0,7.5,4.0,2.5,4.0,7.0,2.5,654.0,0.0,180.34,170.0,20.75,0.0,177.8,187.96,170.0,1,0
325.0,6,32.75,16.125,4.0,40.5,20.625,20.625,8.25,30.0,14.625,1.375,0.625,17.375,13.375,2.375,168.0,2.0,175.26,170.0,61.59375,3.0,182.88,190.5,170.0,1,0
326.0,6,49.1875,50.125,28.0,52.0,29.90625,61.0,31.10668182,44.25,33.25,11.5,6.94921875,36.1484375,29.5,9.461181641,718.375,0.0,177.8,170.0,95.65625,3.0,182.88,180.34,170.0,1,0
327.0,3,44.0,51.0,16.0,89.0,57.0,74.0,37.0,31.0,47.0,3.0,3.0,42.0,42.0,12.0,873.0,0.0,170.18,135.0,59.0,1.0,167.64,162.56,145.0,1,0
328.0,3,62.0,50.5,22.5,70.5,41.5,77.0,47.0,37.5,36.0,11.5,7.0,38.5,29.5,9.0,652.0,0.0,167.64,135.0,72.0,0.0,175.26,185.42,135.0,1,0
329.0,3,83.5,120.0,52.5,88.5,40.0,126.5,57.5,66.0,93.0,12.5,10.0,78.0,109.0,45.5,900.0,0.0,167.64,135.0,153.25,0.0,172.72,190.5,135.0,1,0
330.0,8,54.8671875,45.28125,22.2734375,63.65234375,37.33984375,54.17578125,30.41796875,48.39453125,27.0546875,8.8515625,4.91796875,30.76953125,38.890625,16.65234375,679.6875,3.0,177.8,205.0,67.01123047,5.0,190.5,203.2,205.0,1,0
331.0,6,275.0,170.0,69.0,277.0,99.0,173.0,72.0,235.0,136.0,12.0,7.0,270.0,158.0,63.0,900.0,0.0,185.42,170.0,151.9257129,7.0,175.26,177.8,170.0,1,0
332.0,8,85.4778862,92.57146454,40.1872673,120.0620384,73.64378357,100.6584129,47.82554626,68.55173111,75.40815353,11.5032692,7.087985992,75.67095566,86.55991364,37.24699783,764.7133331,5.0,187.96,205.0,91.5,1.0,193.04,198.12,205.0,1,0
333.0,4,118.0,147.5,43.5,124.0,63.5,156.75,52.75,86.75,117.0,10.0,6.25,113.0,143.0,41.25,802.5,0.0,180.34,155.0,157.375,2.0,172.72,175.26,145.0,1,0
334.0,8,119.5,65.9453125,28.984375,157.875,84.25,62.0,41.06384277,101.375,52.375,5.9921875,4.0,125.543335,50.390625,17.84375,645.5,0.0,193.04,185.0,21.0,1.0,190.5,195.58,205.0,1,0
335.0,7,52.0,30.5,16.5,82.0,67.5,63.5,47.5,35.0,19.0,3.0,2.0,18.0,21.0,8.5,651.0,0.0,190.5,205.0,81.0,1.0,182.88,190.5,185.0,1,0
336.0,3,195.1523438,146.7148438,54.0546875,226.421875,92.34375,164.6601563,71.23828125,178.8789063,128.4882813,15.52734375,11.9140625,167.7109375,138.6835938,47.90625,897.421875,1.0,170.18,135.0,227.0,0.0,172.72,172.72,135.0,1,0
337.0,6,44.9140625,28.54980469,12.14160156,73.328125,46.32128906,37.61328125,21.01074219,35.99414063,19.62207031,3.162109375,2.504882813,34.08984375,19.93066406,7.421875,285.0917969,1.0,180.34,170.0,90.62695313,3.0,177.8,185.42,170.0,1,0
338.0,7,72.0,82.0,26.0,89.0,35.0,147.0,81.0,67.0,76.0,6.0,3.0,71.0,65.0,19.0,900.0,0.0,190.5,205.0,84.0,0.0,187.96,190.5,185.0,1,0
339.0,6,53.0,21.0,13.0,132.0,116.0,59.0,51.0,23.0,10.0,3.0,3.0,10.0,10.0,2.0,900.0,0.0,182.88,170.0,22.0,0.0,180.34,185.42,170.0,1,0
340.0,3,130.0,232.0,131.0,141.0,66.0,240.0,136.0,108.0,143.0,22.0,14.0,128.0,221.0,123.0,900.0,0.0,167.64,135.0,86.11706543,5.0,170.18,175.26,135.0,1,0
341.0,3,96.0390625,72.0,48.68945313,112.625,44.5,88.8125,49.875,59.75,58.63574219,20.32958984,15.0,70.0,43.5,15.59375,618.5546875,0.0,162.56,125.0,183.5,0.0,162.56,172.72,135.0,0,0
342.0,3,191.5878906,148.0117188,57.03320313,199.2460938,87.7109375,162.25,69.37304688,171.8964844,128.5390625,10.58789063,7.59375,179.8554688,137.6269531,48.16015625,838.484375,4.0,172.72,135.0,107.7109375,2.0,167.64,170.18,135.0,1,0
343.0,4,32.0,30.0,6.0,32.0,16.0,42.0,18.0,23.0,23.0,3.0,1.0,23.0,27.0,6.0,281.0,1.0,172.72,145.0,94.703125,0.0,172.72,177.8,145.0,1,0
344.0,3,41.0,36.0,23.0,39.25,15.5,64.0,30.41796875,34.1875,31.375,6.5,4.0,37.01271534,22.328125,8.5,401.0,0.0,175.26,135.0,104.0625,1.0,175.26,167.64,135.0,0,0
345.0,5,88.96875,61.859375,25.5859375,154.5,69.5,112.0,72.0,59.75,42.5625,7.5625,6.0,66.0,41.0,19.0390625,877.3125,0.0,172.72,155.0,119.0,0.0,167.64,172.72,135.0,1,0
346.0,8,90.15234375,93.08789063,42.03125,110.8105469,59.05078125,121.2636719,68.61523438,68.68554688,78.87109375,10.203125,6.83984375,65.3125,70.8125,29.9921875,949.9375,1.0,180.34,185.0,45.17525482,9.0,182.88,187.96,185.0,1,0
347.0,5,73.25,80.5,19.5,73.25,13.25,90.5,27.25,63.0,74.75,3.75,2.5,72.0,76.0,16.75,492.5,1.0,170.18,155.0,111.7475586,1.0,182.88,193.04,170.0,1,0
348.0,6,23.0,42.9375,24.0,51.0625,32.5,94.3125,68.5625,15.125,31.3125,5.75,5.25,13.0,16.5625,7.1875,799.375,0.0,175.26,155.0,149.75,2.0,187.96,195.58,170.0,1,0
349.0,5,97.5,71.0,29.625,113.5200195,70.0,107.0,73.75,87.0,56.3515625,12.0,8.5,77.328125,57.20410156,22.0,900.0,0.0,182.88,155.0,184.5,0.0,170.18,180.34,155.0,1,0
350.0,9,81.02734375,65.9453125,23.16015625,103.640625,70.625,78.96484375,34.890625,60.21484375,56.41015625,6.0234375,4.6015625,68.796875,58.3828125,16.29296875,702.7109375,4.0,193.04,231.0,90.85888672,9.0,185.42,195.58,240.0,1,0
351.0,8,107.5,85.25,42.5,130.0,75.0,135.5,84.75,69.75,66.5,11.5,8.5,91.5,58.0,22.0,719.75,1.0,193.04,205.0,175.0,0.0,193.04,198.12,205.0,1,0
352.0,7,60.0,61.5,35.0,65.0,35.5,92.0,63.5,46.0,48.5,10.0,6.5,48.0,42.5,19.5,506.0,0.0,193.04,205.0,69.8359375,0.0,185.42,198.12,185.0,1,0
353.0,8,58.125,38.21875,15.53125,60.875,31.4375,45.40625,22.65625,39.375,30.15625,4.0625,3.125,48.65625,34.34375,13.09375,407.6875,3.0,193.04,205.0,132.2446747,5.0,193.04,213.36,205.0,1,0
354.0,4,41.0,11.0,2.0,201.0,169.0,26.0,13.0,25.0,10.0,0.0,0.0,24.0,10.0,1.0,900.0,0.0,177.8,145.0,103.6734161,1.0,175.26,177.8,155.0,1,0
355.0,4,62.0,78.0,31.5,77.0,40.5,81.0,34.5,48.75,59.0,9.5,4.5,57.25,70.75,26.5,485.5,0.0,172.72,145.0,126.0,1.0,182.88,187.96,145.0,1,0
356.0,8,112.0,70.5,31.375,140.375,64.375,96.375,52.25,101.375,66.75,2.25,1.625,88.75,65.125,27.375,652.25,3.0,185.42,185.0,63.78125,2.0,182.88,190.5,205.0,1,0
357.0,3,111.71875,114.59375,46.53125,123.296875,63.171875,156.03125,85.1875,70.84375,96.921875,13.5,9.34375,77.328125,88.140625,28.546875,876.75,0.0,167.64,135.0,76.5,0.0,172.72,175.26,135.0,1,0
358.0,7,30.109375,8.3515625,3.6640625,36.59375,25.125,9.75,5.0546875,26.2421875,6.9296875,1.0,0.6953125,9.84375,4.0859375,1.0,119.1640625,2.0,185.42,185.0,63.75,0.0,182.88,182.88,170.0,1,0
359.0,8,5.0,10.0,4.0,24.0,21.0,37.0,28.0,3.0,8.0,2.0,1.0,5.0,8.0,2.0,172.0,0.0,190.5,205.0,40.8046875,3.0,190.5,187.96,205.0,1,0
360.0,9,94.09375,61.546875,27.171875,103.109375,56.1875,61.609375,27.234375,65.9375,39.734375,9.375,5.875,73.53125,60.90625,26.609375,590.265625,3.0,195.58,265.0,181.3710938,2.0,190.5,198.12,249.0,1,0
361.0,7,23.0,20.0,6.0,29.0,21.0,20.0,6.0,17.0,9.0,3.0,0.0,9.0,18.0,4.0,221.0,0.0,185.42,185.0,94.67724609,0.0,185.42,198.12,185.0,1,0
362.0,7,14.53125,15.71875,7.28125,17.75,10.1875,19.65625,9.90625,12.65625,12.09375,3.0,2.25,8.65625,8.3125,2.625,138.59375,0.0,185.42,185.0,96.0,0.0,180.34,190.5,170.0,1,0
363.0,2,37.0,57.0,28.0,37.0,10.0,58.0,29.0,31.0,46.0,7.0,6.0,36.0,43.0,16.0,253.0,0.0,167.64,125.0,24.0,1.0,165.1,167.64,125.0,1,0
