id,B_Height_cms,B_Weight_lbs,B_avg_opp_CTRL_time(seconds),gender,B_avg_opp_GROUND_landed,B_avg_CLINCH_att,B_avg_REV,B_avg_SIG_STR_pct,R_Reach_cms,B_avg_opp_DISTANCE_landed,B_age,B_avg_LEG_landed,R_avg_opp_GROUND_att,weight_class,R_avg_SIG_STR_pct,R_avg_opp_TD_att,B_win_by_Submission,R_avg_opp_CTRL_time(seconds),B_avg_GROUND_att,R_avg_opp_SIG_STR_pct,B_Reach_cms
299.0,182.88,185.0,76.75,1,1.75,6.25,0.0,0.43,182.88,6.75,26.0,4.25,4.0,7,0.395,5.25,0.0,290.829834,2.5,0.495,0
300.0,190.5,155.0,106.75,1,2.0,12.375,0.580200195,0.4,182.88,23.10449219,29.0,15.0,5.874740601,6,0.458397141,3.128944397,0.0,186.5246277,18.53125,0.378734436,0
301.0,187.96,242.0,55.2734375,1,3.703125,5.0546875,0.0,0.65265625,203.2,2.765625,29.0,2.1796875,0.0,9,0.455,0.0,2.0,0.0,3.8125,0.34,0
302.0,187.96,170.0,94.88867188,1,0.5234375,1.984375,0.0,0.50203125,180.34,22.19335938,29.0,0.814453125,3.375,7,0.4575,1.25,0.0,84.875,10.81445313,0.4275,0
303.0,180.34,155.0,7.625,1,0.1875,1.125,0.0,0.510625,177.8,46.8125,29.0,26.8125,1.136657715,4,0.486536865,6.02935791,1.0,65.35882568,0.625,0.399367065,0
304.0,177.8,170.0,37.0,1,0.5,3.25,0.0,0.47,180.34,19.25,31.0,2.0,30.0,6,0.39,3.5,0.0,215.5,8.25,0.6,0
305.0,180.34,155.0,127.8164063,1,2.0,2.5390625,0.5625,0.434921875,190.5,18.15820313,31.0,10.51953125,1.95703125,5,0.428486328,1.303222656,3.0,28.35449219,14.21484375,0.308847656,0
306.0,180.34,155.0,372.0,1,21.0,18.0,0.0,0.45,180.34,6.0,27.0,1.0,2.0,5,0.32,4.0,0.0,72.0,0.0,0.34,0
307.0,185.42,205.0,307.736084,1,6.5,3.0,0.0,0.31,190.5,17.0,28.0,9.6875,3.4375,8,0.536875,1.1875,0.0,84.5625,1.536010742,0.490625,0
308.0,175.26,145.0,34.82657231,1,2.91419334,2.894265026,1.55e-05,0.38516528,177.8,26.69427283,32.0,9.658599369,25.77246094,4,0.482314453,1.795898438,0.0,63.46386719,6.99453631,0.448417969,0
309.0,182.88,185.0,39.25,1,3.25,10.0,0.0,0.4925,180.34,9.75,28.0,2.25,0.0,8,0.8,0.0,0.0,5.0,5.25,1.0,0
310.0,160.02,115.0,336.0,0,0.0,87.0,1.0,0.67,152.4,26.0,30.0,8.0,0.0,1,0.48,2.0,0.0,4.0,9.0,0.25,0
311.0,185.42,170.0,241.5,1,14.0,1.0,0.0,0.12,187.96,10.5,27.0,0.0,21.5,6,0.5425,8.625,0.0,383.5,1.0,0.42625,0
312.0,180.34,155.0,48.25,1,0.0,4.0,0.25,0.3975,190.5,55.5,27.0,4.5,18.0,5,0.47,4.0,0.0,243.0,2.25,0.61,0
313.0,170.18,155.0,313.9898682,1,5.972167969,23.64196777,0.031494141,0.569829102,175.26,32.76086426,34.0,18.6060791,1.25,5,0.39375,3.75,2.0,84.5,7.052856445,0.28375,0
314.0,177.8,145.0,23.0,1,15.0,1.0,0.0,0.37,175.26,18.0,25.0,19.0,3.0,2,0.29,4.0,0.0,164.5625,0.0,0.45,0
315.0,167.64,145.0,82.92364502,1,3.611083984,3.787528992,1.12550354,0.367651672,187.96,19.18238831,36.0,12.53436279,0.25,4,0.3625,0.5,2.0,5.5,9.286315918,0.42625,0
316.0,177.8,155.0,8.269897461,1,0.522827148,3.136352539,0.000610352,0.326987305,182.88,98.23303223,30.0,18.77685547,0.690368652,5,0.555673828,0.164855957,0.0,18.23345947,0.771362305,0.418223877,0
317.0,175.26,155.0,116.0,1,5.0,10.0,1.0,0.71,190.5,11.0,28.0,3.0,16.1875,6,0.3740625,1.09375,0.0,82.734375,11.0,0.45453125,0
318.0,172.72,155.0,181.875,1,4.37109375,0.0,0.0,0.45453125,177.8,62.22851563,29.0,1.0,0.0,5,0.59,2.5,0.0,67.0,5.25,0.335,0
319.0,167.64,135.0,90.578125,0,3.5,6.0,0.0,0.48,165.1,15.06933594,32.0,1.4375,2.0,3,0.56,0.0,0.0,2.0,9.75,0.32,0
320.0,167.64,125.0,131.5,1,1.25793457,2.71875,1.0,0.565,187.96,22.875,27.0,0.53125,5.75,3,0.465,1.5,0.0,164.75,11.25,0.515,0
321.0,182.88,145.0,16.25,1,5.5,8.131713867,0.0625,0.284968262,180.34,18.4375,31.0,5.0,3.801452637,4,0.477472534,2.074584961,0.0,109.9786377,4.75,0.436909485,0
322.0,185.42,185.0,222.4055176,1,2.921875,16.90429688,0.125244141,0.513720703,198.12,82.35498047,39.0,2.645751953,6.758789063,8,0.578974609,3.135742188,4.0,125.9780273,3.381103516,0.381010742,0
323.0,172.72,145.0,193.0,1,5.0,3.0,3.0,0.37,175.26,10.0,24.0,3.0,2.0,4,0.505,2.5,0.0,229.75,10.0,0.3225,0
324.0,180.34,170.0,72.5,1,0.5,4.0,0.0,0.645,187.96,2.5,30.0,2.0,1.625,6,0.23,0.5,1.0,32.875,21.0,0.36125,0
325.0,175.26,170.0,40.25,1,1.0,1.125,0.0,0.435,190.5,2.375,26.0,0.875,2.484375,6,0.60546875,5.125,0.0,241.8125,14.25,0.4053125,0
326.0,177.8,170.0,95.5,1,5.58984375,11.546875,0.0,0.575,180.34,9.461181641,28.0,4.5859375,3.46875,6,0.455625,3.125,0.0,174.59375,15.4453125,0.425,0
327.0,170.18,135.0,194.0,1,4.0,1.0,0.0,0.4,162.56,12.0,24.0,8.0,16.5,3,0.415,3.5,1.0,399.0,1.0,0.425,0
328.0,167.64,135.0,197.5,1,7.5,17.5,0.0,0.545,185.42,9.0,38.0,3.5,14.875,3,0.405,6.125,0.0,255.875,6.0,0.37875,0
329.0,167.64,135.0,60.5,1,2.0,4.0,0.0,0.425,190.5,45.5,31.0,2.5,8.25,3,0.415,3.375,0.0,142.5625,1.5,0.4725,0
330.0,177.8,205.0,3.7421875,1,1.11328125,5.50390625,0.0,0.495078125,203.2,16.65234375,34.0,1.0,3.558105469,8,0.342739868,5.544128418,1.0,226.3352051,18.59375,0.444277344,0
331.0,185.42,170.0,43.0,1,0.0,5.0,0.0,0.35,177.8,63.0,26.0,11.0,2.378990293,6,0.479045312,2.820265055,0.0,128.1962903,0.0,0.528261075,0
332.0,187.96,205.0,108.4706192,1,0.750030518,8.745452881,0.25,0.429866219,198.12,37.24699783,34.0,11.03180313,0.0,8,0.46,3.0,1.0,95.0,1.061477661,0.51,0
333.0,180.34,155.0,28.5,1,0.75,2.5,0.0,0.4925,175.26,41.25,28.0,21.25,4.375,4,0.3375,5.25,1.0,84.125,2.5,0.40625,0
334.0,193.04,185.0,30.125,1,4.78125,13.5,0.0,0.3125,195.58,17.84375,25.0,2.906982422,0.0,8,0.82,0.0,0.0,29.0,0.0,0.42,0
335.0,190.5,205.0,246.5,1,3.5,12.5,0.5,0.805,190.5,8.5,30.0,4.0,3.625,7,0.3875,3.5,1.0,346.625,21.5,0.51375,0
336.0,170.18,135.0,82.28515625,1,1.22265625,7.5390625,0.0,0.327070313,172.72,47.90625,30.0,1.5703125,0.0,3,0.435,5.5,0.0,111.0,19.90234375,0.32,0
337.0,180.34,170.0,83.1328125,1,1.8125,7.28125,0.22265625,0.562226563,185.42,7.421875,33.0,2.060546875,6.03125,6,0.312148438,0.546875,3.0,140.84375,3.54296875,0.380703125,0
338.0,190.5,205.0,352.0,1,7.0,1.0,0.0,0.25,190.5,19.0,23.0,0.0,9.125,7,0.51125,4.375,0.0,175.75,0.0,0.5425,0
339.0,182.88,170.0,163.0,1,0.0,39.0,0.0,0.77,185.42,2.0,29.0,7.0,10.0,6,0.57,2.0,0.0,99.0,4.0,0.66,0
340.0,167.64,135.0,49.0,1,0.0,2.0,0.0,0.42,175.26,123.0,29.0,14.0,0.056762695,3,0.451943359,0.73449707,0.0,2.278686523,0.0,0.49586792,0
341.0,162.56,125.0,372.4980469,0,14.3125,18.25,0.25,0.262390137,172.72,15.59375,32.0,19.0,23.5,3,0.4825,1.5,0.0,117.5,1.380371094,0.4,0
342.0,172.72,135.0,138.1582031,1,3.2109375,6.4375,0.25,0.400019531,170.18,48.16015625,33.0,3.306640625,5.7890625,3,0.369921875,0.5390625,1.0,22.2109375,5.294921875,0.3978125,0
343.0,172.72,145.0,0.0,1,0.0,4.0,0.0,0.5,177.8,6.0,29.0,6.0,1.625,4,0.395,3.953125,0.0,290.829834,5.0,0.495,0
344.0,175.26,135.0,21.5,0,1.75,1.0,0.0,0.515,167.64,8.5,28.0,0.0,5.875,3,0.288125,3.3125,0.0,98.9375,5.5625,0.5225,0
345.0,172.72,155.0,508.5,1,10.0,13.5,0.0,0.425,172.72,19.0390625,25.0,6.0,1.0,5,0.55,6.0,0.0,99.0,6.25,0.33,0
346.0,180.34,185.0,188.640625,1,5.583984375,19.79101563,0.25390625,0.407363281,187.96,29.9921875,43.0,5.673828125,7.486450195,8,0.421355057,1.433639526,0.0,82.85693359,5.048828125,0.360795441,0
347.0,170.18,155.0,80.25,1,2.0,0.75,0.0,0.21,193.04,16.75,33.0,0.0,15.40405273,5,0.397695313,7.094238281,0.0,292.6708984,0.5,0.373068848,0
348.0,175.26,155.0,303.0,1,11.625,5.3125,1.0,0.306875,195.58,7.1875,34.0,0.8125,24.5625,6,0.583125,4.71875,1.0,438.59375,4.6875,0.50625,0
349.0,182.88,155.0,160.5,1,1.5,9.125,0.0,0.45453125,180.34,22.0,25.0,0.5,29.0,5,0.36,0.012821235,0.0,334.0,14.21484375,0.53,0
350.0,193.04,231.0,90.578125,1,3.38671875,3.51171875,0.0,0.615703125,195.58,16.29296875,37.0,9.44140625,0.73046875,9,0.593012695,0.678222656,1.0,10.43164063,8.71875,0.379936523,0
351.0,193.04,205.0,286.25,1,11.25,10.0,0.0,0.5725,198.12,22.0,31.0,10.5,0.0,8,0.42,6.0,0.0,190.0,6.0,0.52,0
352.0,193.04,205.0,121.0,1,9.5,7.5,0.5,0.41,198.12,19.5,27.0,2.5,9.21875,7,0.403984375,0.1640625,0.0,32.078125,4.5,0.43671875,0
353.0,193.04,205.0,71.75,1,0.53125,6.0625,0.0,0.599375,213.36,13.09375,30.0,7.1875,0.034691811,8,0.654894114,0.385207176,1.0,1.555713654,3.40625,0.339631004,0
354.0,177.8,145.0,305.0,1,1.0,0.0,0.0,0.56,177.8,1.0,31.0,7.0,3.577301025,4,0.386345825,4.993545532,0.0,120.343811,17.0,0.381787567,0
355.0,172.72,145.0,9.5,1,0.0,3.5,0.25,0.4475,187.96,26.5,33.0,5.25,10.0,4,0.42,3.5,1.0,208.5,1.25,0.425,0
356.0,185.42,185.0,164.75,1,1.875,3.5,0.375,0.415,190.5,27.375,28.0,3.5,2.0,8,0.3609375,6.625,0.0,196.6875,19.75,0.375,0
357.0,167.64,135.0,278.59375,1,1.515625,31.609375,0.078125,0.46859375,175.26,28.546875,37.0,9.859375,2.75,3,0.21875,2.25,0.0,68.75,2.78125,0.59625,0
358.0,185.42,185.0,20.3046875,1,1.203125,4.8203125,0.03125,0.62390625,182.88,1.0,36.0,1.671875,4.5,7,0.5375,3.0,0.0,43.25,15.4453125,0.3325,0
359.0,190.5,205.0,150.0,1,2.0,0.0,0.0,0.4,187.96,2.0,30.0,1.0,0.328125,8,0.789765625,0.1328125,1.0,2.4375,0.0,0.22375,0
360.0,195.58,265.0,2.21875,1,0.546875,0.265625,0.0,0.53796875,198.12,26.609375,32.0,14.234375,0.390625,9,0.504223633,0.27734375,0.0,16.85302734,20.296875,0.401181641,0
361.0,185.42,185.0,34.0,1,0.0,9.0,0.0,0.73,198.12,4.0,27.0,0.0,5.951171875,7,0.462749023,2.010253906,1.0,63.44238281,5.0,0.449794922,0
362.0,185.42,185.0,48.34375,1,4.59375,1.15625,0.0625,0.514375,190.5,2.625,33.0,1.03125,0.0,7,0.37,0.0,2.0,0.0,4.71875,0.28,0
363.0,167.64,125.0,21.0,1,2.0,1.0,0.0,0.27,167.64,16.0,26.0,3.0,2.0,2,0.6,1.0,0.0,209.0,0.0,0.6,0
364.0,180.34,170.0,24.03344727,1,5.5,4.867919922,0.140625,0.444528809,182.88,16.68725586,26.0,5.496826172,17.99635376,6,0.500232726,2.525064522,4.0,205.3203643,4.565429688,0.568325279,0
365.0,187.96,170.0,145.234375,1,3.8046875,2.4609375,0.0,0.392734375,182.88,32.78125,30.0,1.28125,9.5,6,0.4875,6.25,0.0,148.25,1.140625,0.445,0
366.0,162.56,115.0,275.75,0,5.5625,4.5,0.09375,0.5375,167.64,23.5,30.0,15.0,4.4375,3,0.3540625,2.15625,0.0,52.46875,4.0,0.47125,0
367.0,187.96,170.0,67.16796875,1,4.595703125,11.8046875,0.255859375,0.534746094,182.88,28.5078125,33.0,2.216796875,0.539794922,6,0.353713379,0.029296875,2.0,39.31665039,5.533203125,0.416813965,0
368.0,187.96,205.0,144.0,1,0.0,20.0,0.0,0.46,187.96,17.0,27.0,7.0,5.0,7,0.635,4.5,0.0,239.5,18.0,0.585,0
369.0,180.34,170.0,35.0713501,1,0.428222656,7.033447266,0.001739502,0.418142395,185.42,72.6907959,36.0,0.906723022,2.0,6,0.51,2.0,5.0,345.0,0.074554443,0.4225,0
370.0,172.72,135.0,156.25,1,0.0,14.125,0.0,0.35875,170.18,13.625,34.0,5.875,71.0,3,0.24,18.0,0.0,555.0,3.875,0.57,0
371.0,175.26,170.0,111.1251602,1,0.365646362,9.868034363,0.03125,0.487799911,185.42,58.14144135,31.0,30.48256683,2.125,6,0.58375,1.5,1.0,21.5,3.318229675,0.275,0
372.0,172.72,145.0,5.0,1,7.0,5.0,0.0,0.26,175.26,17.0,26.0,5.0,27.0,4,0.445,2.0,0.0,216.5,0.0,0.44,0
373.0,172.72,145.0,186.5,1,3.0,14.5,0.0,0.445,190.5,23.25,30.0,19.0,5.125,4,0.33875,7.625,0.0,67.0,6.25,0.4175,0
374.0,177.8,145.0,275.75,1,6.0,3.75,0.0,0.4025,185.42,34.75,24.0,6.75,8.745178223,4,0.397207031,2.269897461,0.0,76.28778076,7.75,0.340698242,0
375.0,182.88,170.0,25.25,1,0.0,12.0,0.0,0.555,182.88,23.0,33.0,3.5,11.71667455,6,0.374422263,0.012821235,0.0,161.994653,5.0,0.323895248,0
376.0,187.96,155.0,219.75,1,10.5,4.25,0.0,0.4425,187.96,21.0,25.0,3.25,8.859375,5,0.6184375,3.265625,1.0,275.546875,6.25,0.42546875,0
377.0,175.26,155.0,183.0,1,1.0,1.0,0.0,0.57,177.8,30.0,28.0,25.0,12.328125,5,0.424375,4.625,0.0,304.96875,0.0,0.3590625,0
378.0,185.42,205.0,87.00462151,1,4.225811005,4.657070637,0.125012398,0.375108905,198.12,35.34076738,39.0,4.080101967,0.0,8,0.52,1.0,4.0,5.0,4.04442358,0.42,0
379.0,193.04,205.0,193.90625,1,26.109375,4.703125,0.140625,0.4234375,190.5,26.203125,29.0,1.421875,0.401519775,8,0.390156875,2.433481216,0.0,11.19242382,2.890625,0.406390762,0
380.0,172.72,155.0,46.67419434,1,1.490234375,3.108520508,0.0,0.518840332,182.88,12.19799805,31.0,2.04284668,4.125,5,0.38625,1.0,1.0,36.625,8.504760742,0.48125,0
381.0,177.8,145.0,153.75,1,1.5,1.5,0.0,0.18,175.26,21.375,23.0,2.0,6.25,4,0.5925,2.5,0.0,136.25,7.75,0.535,0
382.0,182.88,170.0,71.375,1,0.5,0.875,0.0,0.66375,177.8,2.5,32.0,0.25,16.125,6,0.586875,6.25,2.0,269.3125,7.375,0.385,0
383.0,172.72,155.0,58.33173966,1,0.209493399,7.182693005,2.38e-07,0.640006368,187.96,38.42056918,33.0,5.743183374,1.88381958,6,0.492287674,5.983657837,3.0,75.38925171,11.00376797,0.517990952,0
384.0,190.5,205.0,93.5,1,1.75,7.25,0.0,0.495,200.66,15.0,28.0,1.75,2.25,8,0.467734375,0.59375,1.0,53.6640625,6.5,0.19234375,0
385.0,177.8,155.0,64.0,1,5.0,0.0,0.0,0.3125,177.8,41.0,30.0,4.5,11.9765625,5,0.5634375,2.921875,0.0,189.8125,0.21875,0.66265625,0
386.0,172.72,125.0,505.0,1,1.5,38.0,0.0,0.5725,175.26,42.375,23.0,1.75,0.0,2,0.48,7.0,0.0,28.0,11.0,0.21,0
387.0,172.72,155.0,43.5,1,0.5,3.5,0.0,0.3725,177.8,12.0,27.0,0.25,3.078125,5,0.532695313,6.48828125,0.0,255.125,4.25,0.371289063,0
388.0,172.72,145.0,32.5,1,2.5,3.5,0.0,0.64,177.8,3.0,27.0,0.0,1.0,5,0.36,7.125,0.0,346.625,43.5,0.335,0
389.0,180.34,170.0,113.875,1,13.5,7.5,0.1875,0.375108905,182.88,19.81054688,29.0,9.125,3.827636719,6,0.449093628,2.267333984,0.0,91.47991943,6.0,0.494501343,0
390.0,175.26,155.0,30.125,1,0.75,13.375,0.125,0.44,182.88,15.625,23.0,6.25,0.0,4,0.45,0.5,2.0,0.0,6.75,0.085,0
391.0,180.34,170.0,194.1511726,1,9.390857697,6.379310608,0.31347847,0.546007957,177.8,33.74926567,37.0,10.47231293,10.06384468,6,0.384724989,4.124240875,0.0,244.140645,10.06201553,0.3621772,0
392.0,172.72,145.0,449.5,1,15.9375,4.1171875,0.0,0.406640625,177.8,15.890625,27.0,2.6953125,2.6875,5,0.2815625,5.15625,1.0,79.453125,3.71875,0.29765625,0
393.0,185.42,185.0,58.5,1,3.5,5.3125,0.25,0.71,198.12,6.0,29.0,1.0,1.25,7,0.53,0.0,0.0,53.0,11.0,0.3875,0
394.0,185.42,185.0,93.59375,1,0.25,6.65625,1.0,0.316875,187.96,13.25,29.0,10.875,1.144287109,7,0.400664063,5.104492188,0.0,113.8469238,7.625,0.457050781,0
395.0,180.34,155.0,126.765625,1,12.5,1.5,0.0,0.31,187.96,19.0,27.0,4.5859375,2.90625,5,0.4365625,2.25,0.0,53.03125,19.75,0.4846875,0
396.0,185.42,185.0,296.75,1,0.5,32.25,0.5,0.615,190.5,6.25,26.0,7.75,1.5,7,0.75,3.5,0.0,332.0,2.5,0.595,0
397.0,177.8,170.0,372.4980469,1,9.3359375,20.359375,0.0,0.436445313,190.5,41.00390625,34.0,16.61523438,3.5625,6,0.27875,7.625,1.0,118.1875,3.6640625,0.456875,0
398.0,167.64,125.0,303.25,1,1.75,12.375,0.0,0.43125,167.64,7.5,30.0,3.625,0.0,3,0.46375,1.75,1.0,1.25,1.75,0.25,0
399.0,170.18,125.0,0.0,1,0.0,5.0,0.0,0.72,177.8,2.0,21.0,0.0,1.25,2,0.395,5.25,0.0,191.0,23.0,0.525,0
400.0,172.72,135.0,270.4140625,1,5.58984375,2.34765625,0.53515625,0.446640625,172.72,6.33984375,28.0,1.84375,1.125,3,0.34234375,0.9296875,2.0,133.671875,6.12890625,0.300234375,0
401.0,177.8,170.0,93.84916687,1,4.021682739,14.68920898,0.001586914,0.272975159,177.8,47.3687439,31.0,2.29296875,3.90625,5,0.3475,4.125,0.0,81.40625,10.13728333,0.468125,0
402.0,172.72,135.0,182.0,1,11.0,0.0,1.0,0.66,165.1,1.0,35.0,0.0,9.0,3,0.44,1.5,0.0,70.0,2.0,0.365,0
403.0,165.1,125.0,251.0,1,7.0,0.0,2.0,0.28,175.26,20.0,25.0,2.0,10.25,2,0.39375,7.125,0.0,203.375,4.0,0.3325,0
404.0,190.5,264.0,131.1452217,1,3.210342407,12.78688049,0.5,0.632979584,195.58,7.076686859,33.0,2.443939209,0.0,9,0.543203125,2.203125,8.0,25.671875,2.77243042,0.4053125,0
405.0,185.42,155.0,128.0,1,5.9375,7.1875,0.580200195,0.52,177.8,16.0,32.0,3.5625,2.308979988,5,0.385545921,0.960731506,0.0,65.08849907,18.53125,0.454891911,0
406.0,170.18,155.0,303.25,1,14.40625,11.09375,1.25,0.58375,180.34,14.8125,28.0,19.1875,22.0,5,0.5,7.0,0.0,441.0,22.0,0.32,0
407.0,167.64,125.0,232.921875,0,4.96875,7.8125,0.0,0.35046875,167.64,28.765625,31.0,10.609375,2.0,2,0.0,1.0,0.0,162.0,0.75,0.6,0
408.0,177.8,155.0,103.25,1,0.875,1.0,0.0,0.52125,177.8,4.75,26.0,2.375,2.3125,5,0.45078125,3.953125,0.0,76.5,2.375,0.28515625,0
409.0,170.18,135.0,78.75,1,5.0,4.5,0.0,0.28,172.72,42.25,28.0,2.25,4.5,3,0.32,1.25,0.0,27.25,2.25,0.4175,0
410.0,172.72,155.0,287.0625,1,5.9375,2.375,0.0,0.504375,177.8,20.5,31.0,6.0,28.74609375,4,0.398359375,4.87890625,0.0,332.9648438,3.8125,0.389492188,0
411.0,187.96,170.0,0.0,1,0.0,0.0,0.0,0.5,185.42,3.0,24.0,0.0,1.0,6,0.395,2.6171875,1.0,70.0,1.0,0.418223877,0
412.0,187.96,205.0,40.5,1,1.5,3.75,0.25,0.515,187.96,1.75,24.0,1.0,23.0,6,0.61,6.0,0.0,423.0,4.75,0.4,0
413.0,177.8,155.0,215.0,1,7.0,29.0,0.0,0.41,185.42,13.0,23.0,7.0,29.5,5,0.605,2.5,0.0,212.5,1.0,0.325,0
414.0,190.5,230.0,132.4492188,1,1.578125,22.24023438,0.0,0.478671875,190.5,16.11132813,32.0,25.06054688,4.477668762,8,0.490918159,1.273288727,1.0,214.7169037,2.451171875,0.395312958,0
415.0,162.56,135.0,1.9375,1,0.515625,7.1875,0.0,0.45125,167.64,22.9453125,31.0,6.265625,0.761978149,2,0.673132172,7.300125122,0.0,102.2448425,15.78125,0.336982422,0
416.0,162.56,125.0,210.0,0,11.0,18.0,0.0,0.422382813,162.56,15.59375,29.0,4.0,17.5,1,0.325,1.5,0.0,156.0,0.0,0.66,0
417.0,167.64,125.0,156.0,0,1.75,3.25,0.0,0.565,167.64,20.25,30.0,8.5,14.5,3,0.51,4.5,0.0,388.5,18.5,0.73,0
418.0,180.34,170.0,456.0,1,11.0,4.5,0.5,0.485,190.5,6.0,29.0,1.0,2.5,6,0.4675,2.75,1.0,134.25,1.5,0.5125,0
419.0,162.56,125.0,113.5,1,5.5,8.5,0.0,0.415,170.18,26.0,28.0,3.0,2.0,2,0.423125,1.8125,0.0,22.375,14.5,0.3875,0
420.0,177.8,185.0,37.0,1,0.0,4.0,0.0,0.52,185.42,58.0,26.0,8.0,19.90625,7,0.5128125,2.34375,0.0,261.625,2.0,0.5940625,0
421.0,180.34,170.0,98.0,1,0.15234375,6.0,0.0,0.514609375,187.96,22.62646484,24.0,8.574707031,28.26025391,8,0.495617676,3.504150391,0.0,323.3261719,21.5,0.411054688,0
422.0,170.18,145.0,74.96875,1,10.25,2.71875,0.0,0.40375,187.96,22.96875,27.0,2.40625,0.0,4,0.47,0.0,2.0,0.0,5.96875,0.265,0
423.0,180.34,170.0,12.01672363,1,3.75,2.933959961,0.0703125,0.462264404,182.88,19.84362793,26.0,2.748413086,0.0,6,0.5475,1.75,4.0,25.5,27.28271484,0.4,0
424.0,160.02,125.0,0.0,1,0.0,5.0,0.0,0.2,162.56,14.0,36.0,1.0,6.0,2,0.24,4.5,0.0,283.5,0.0,0.545,0
425.0,190.5,235.0,12.90625,1,2.609375,10.875,0.0,0.44359375,203.2,17.421875,38.0,3.109375,1.828125,9,0.507773438,0.02734375,0.0,3.34765625,5.09375,0.432109375,0
426.0,177.8,170.0,202.0,1,1.0,0.0,0.0,0.5,190.5,0.0,25.0,0.0,19.5,6,0.4,1.54296875,1.0,364.25,4.0,0.41,0
427.0,167.64,135.0,143.296875,1,0.7578125,25.3046875,0.0390625,0.509296875,177.8,34.2734375,38.0,10.9296875,7.224609375,3,0.566484375,3.580078125,0.0,149.9707031,9.890625,0.519804688,0
428.0,177.8,170.0,0.0,1,0.0,0.0,0.0,0.41,177.8,0.5,27.0,0.5,10.0,6,0.35,1.0,1.0,73.0,7.0,0.23,0
429.0,175.26,155.0,15.0,1,0.625,9.125,0.0,0.42875,172.72,35.125,29.0,20.625,9.751590729,5,0.451765938,3.939296722,0.0,227.0021973,1.125,0.626803398,0
430.0,177.8,125.0,206.0,1,3.0,1.5,0.0,0.52,185.42,6.5,25.0,1.5,1.0,3,0.55,10.0,1.0,225.0,0.0,0.51,0
431.0,187.96,205.0,106.75,1,1.125,1.375,0.0,0.25375,195.58,21.375,30.0,3.875,1.0,8,0.289375,0.15625,1.0,6.21875,0.125,0.61,0
432.0,172.72,135.0,87.00462151,0,0.1875,0.0,0.1875,0.422382813,167.64,47.90625,25.0,1.0,3.0,3,0.4575,4.0,0.0,148.5,0.0,0.4675,0
433.0,198.12,205.0,1.25,1,0.0,0.75,0.0,0.6925,200.66,0.75,27.0,0.75,0.829101563,8,0.418164063,3.130126953,0.0,37.08886719,4.5,0.412241211,0
434.0,175.26,170.0,58.59375,1,3.875,1.9375,0.0625,0.3940625,190.5,23.0625,29.0,0.09375,4.713867188,6,0.691431885,7.092651367,0.0,180.3775635,6.34375,0.504283447,0
435.0,175.26,155.0,139.0,1,2.0,0.0,0.0,0.48,182.88,1.0,22.0,2.0,1.0,6,0.0,3.0,0.0,70.0,24.0,0.33,0
436.0,172.72,145.0,79.71765137,1,1.250610352,15.93774414,0.125,0.61307373,172.72,50.55993652,34.0,22.39099121,6.164708853,4,0.455507302,0.056885481,0.0,5.845846891,6.35559082,0.326948786,0
437.0,170.18,145.0,432.0,1,7.0,0.0,0.0625,0.45,177.8,27.375,33.0,0.75,8.119689941,4,0.296087036,6.040344238,0.0,203.8970947,2.375,0.428756714,0
438.0,193.04,242.0,114.0,1,0.0,22.0,0.0,0.57,213.36,23.0,27.0,11.0,6.35546875,9,0.4275,0.4453125,0.0,75.171875,23.0,0.56515625,0
439.0,180.34,155.0,128.0,1,1.5,2.0,0.0,0.67,185.42,34.10058594,27.0,1.0,18.5,5,0.345,6.0,0.0,466.5625,11.0,0.73,0
440.0,190.5,185.0,64.0,1,0.96875,4.09375,0.0,0.576833801,190.5,15.0,25.0,1.0,4.203125,7,0.41,1.75,0.0,164.75,4.75,0.397509766,0
441.0,187.96,185.0,8.833007813,1,0.610351563,8.6171875,0.000976563,0.517910156,198.12,9.467773438,31.0,6.935546875,30.87792969,7,0.418818359,2.52734375,1.0,140.6904297,20.89257813,0.511240234,0
442.0,177.8,155.0,279.0,1,36.0,2.0,0.0,0.2,180.34,27.0,32.0,6.0,7.0625,5,0.581875,3.75,0.0,251.4375,0.0,0.486875,0
443.0,180.34,205.0,93.75,1,10.25,4.75,0.0,0.2925,190.5,32.5,31.0,3.75,12.40234375,8,0.304804688,1.38671875,1.0,120.1601563,1.75,0.578164063,0
444.0,182.88,170.0,17.125,1,0.15234375,1.09375,0.0,0.4371875,203.2,36.83984375,32.0,8.435546875,3.477687836,6,0.467083282,1.530960083,0.0,139.2468071,7.826171875,0.429576912,0
445.0,177.8,145.0,244.0,1,6.0,3.0,0.0,0.31,187.96,25.0,29.0,2.0,10.0,5,0.45,2.5,0.0,166.0,1.0,0.355,0
446.0,175.26,135.0,113.6640625,0,10.5,6.59375,0.0,0.48,180.34,13.0,29.0,3.0,2.125,3,0.395,1.5,0.0,208.0,4.04442358,0.32,0
447.0,177.8,170.0,205.0,1,6.0,9.5,0.0,0.45,187.96,6.0,26.0,2.5,0.0,6,0.395,0.012821235,1.0,69.75,4.0,0.33,0
448.0,175.26,247.0,62.0,1,1.75,10.625,0.625,0.576875,203.2,11.9375,35.0,2.59375,0.125,9,0.389765625,1.13671875,1.0,10.5,9.53125,0.326484375,0
